Order Date,Region,Category,Sub-Category,Segment,Sales
2017-05-26,West,Technology,Phones,Consumer,211.168
2017-05-27,Central,Furniture,Chairs,Corporate,3504.9
2017-05-27,Central,Furniture,Furnishings,Consumer,30.759999999999998
2017-05-27,Central,Office Supplies,Paper,Corporate,458.67
2017-05-27,Central,Office Supplies,Storage,Consumer,1297.368
2017-05-27,West,Office Supplies,Paper,Consumer,13.38
2017-05-28,Central,Technology,Phones,Home Office,286.4
2017-05-28,East,Office Supplies,Supplies,Corporate,54.9
2017-05-28,South,Furniture,Chairs,Corporate,390.272
2017-05-28,South,Office Supplies,Art,Consumer,185.88
2017-05-28,South,Office Supplies,Paper,Corporate,62.192
2017-05-28,West,Office Supplies,Appliances,Consumer,262.24
2017-05-28,West,Office Supplies,Binders,Consumer,22.72
2017-05-28,West,Office Supplies,Paper,Consumer,182.72
2017-05-28,West,Technology,Accessories,Consumer,131.6
2017-05-28,West,Technology,Machines,Consumer,558.4
2017-05-29,South,Furniture,Furnishings,Consumer,44.76
2017-05-29,South,Office Supplies,Art,Consumer,4.448
2017-05-29,South,Office Supplies,Binders,Consumer,34.027
2017-05-29,South,Technology,Phones,Consumer,979.95
2017-05-30,Central,Furniture,Furnishings,Home Office,47.4
2017-05-30,Central,Office Supplies,Appliances,Home Office,364.74
2017-05-30,Central,Office Supplies,Art,Home Office,20.259999999999998
2017-05-30,Central,Office Supplies,Paper,Home Office,674.46
2017-05-30,Central,Office Supplies,Storage,Home Office,49.76
2017-05-30,Central,Technology,Accessories,Consumer,223.96
2017-05-30,Central,Technology,Phones,Consumer,79.96
2017-05-30,Central,Technology,Phones,Home Office,125.99
2017-05-30,East,Office Supplies,Appliances,Consumer,123.92
2017-05-30,East,Technology,Copiers,Corporate,839.988
2017-05-30,South,Furniture,Tables,Corporate,2275.5
2017-05-30,South,Office Supplies,Binders,Consumer,3.282
2017-05-30,South,Office Supplies,Envelopes,Corporate,26.55
2017-05-30,South,Office Supplies,Labels,Corporate,62.1
2017-05-30,South,Technology,Accessories,Corporate,2091.68
2017-05-30,West,Furniture,Chairs,Corporate,801.568
2017-05-30,West,Furniture,Furnishings,Corporate,167.84
2017-05-30,West,Office Supplies,Binders,Corporate,39.948
2017-05-30,West,Office Supplies,Paper,Corporate,32.792
2017-05-30,West,Office Supplies,Paper,Home Office,38.88
2017-05-31,Central,Furniture,Chairs,Consumer,191.079
2017-05-31,Central,Furniture,Furnishings,Consumer,32.064
2017-05-31,Central,Office Supplies,Paper,Consumer,28.863999999999997
2017-05-31,East,Office Supplies,Binders,Consumer,7.152
2017-05-31,East,Technology,Phones,Consumer,179.7
2017-06-02,East,Office Supplies,Storage,Corporate,64.784
2017-06-02,West,Office Supplies,Binders,Corporate,62.88
2017-06-02,West,Office Supplies,Paper,Corporate,30.18
2017-06-04,Central,Furniture,Furnishings,Consumer,435.41200000000003
2017-06-04,Central,Furniture,Tables,Consumer,177.225
2017-06-04,Central,Office Supplies,Art,Consumer,7.408
2017-06-04,Central,Office Supplies,Paper,Consumer,25.92
2017-06-04,Central,Technology,Phones,Consumer,31.984
2017-06-04,East,Furniture,Bookcases,Consumer,136.784
2017-06-04,East,Furniture,Furnishings,Consumer,61.12
2017-06-04,East,Office Supplies,Paper,Consumer,14.94
2017-06-04,East,Technology,Machines,Consumer,1349.85
2017-06-04,South,Office Supplies,Paper,Consumer,75.88
2017-06-05,East,Office Supplies,Art,Consumer,11.16
2017-06-05,East,Office Supplies,Labels,Consumer,14.94
2017-06-05,East,Office Supplies,Labels,Home Office,7.56
2017-06-05,East,Office Supplies,Storage,Consumer,360.38
2017-06-05,East,Office Supplies,Storage,Home Office,124.608
2017-06-05,West,Office Supplies,Appliances,Consumer,58.24
2017-06-05,West,Office Supplies,Binders,Consumer,21.552
2017-06-05,West,Office Supplies,Supplies,Corporate,61.38
2017-06-06,Central,Technology,Phones,Consumer,328.224
2017-06-06,East,Office Supplies,Paper,Corporate,105.52
2017-06-06,East,Office Supplies,Storage,Consumer,714.3
2017-06-06,South,Office Supplies,Binders,Consumer,75.81
2017-06-06,South,Office Supplies,Paper,Consumer,72.9
2017-06-06,South,Technology,Accessories,Consumer,530.16
2017-06-06,West,Office Supplies,Labels,Home Office,22.05
2017-06-06,West,Office Supplies,Paper,Home Office,99.9
2017-06-06,West,Technology,Accessories,Home Office,26.96
2017-06-06,West,Technology,Phones,Home Office,3501.528
2017-06-07,East,Office Supplies,Fasteners,Home Office,9.648
2017-06-07,East,Office Supplies,Paper,Home Office,32.4
2017-06-07,West,Office Supplies,Binders,Home Office,4.784
2017-06-07,West,Office Supplies,Paper,Home Office,4.73
2017-06-09,Central,Furniture,Tables,Home Office,692.94
2017-06-09,South,Technology,Machines,Consumer,695.7
2017-06-09,West,Furniture,Chairs,Consumer,122.352
2017-06-09,West,Technology,Phones,Consumer,177.48
2017-06-10,East,Office Supplies,Labels,Consumer,23.616
2017-06-10,West,Furniture,Tables,Consumer,1335.68
2017-06-10,West,Office Supplies,Labels,Consumer,20.7
2017-06-10,West,Office Supplies,Paper,Consumer,32.4
2017-06-11,Central,Furniture,Furnishings,Corporate,12.544
2017-06-11,Central,Office Supplies,Binders,Corporate,9.616
2017-06-11,East,Technology,Accessories,Consumer,239.97
2017-06-11,West,Furniture,Tables,Consumer,902.712
2017-06-11,West,Office Supplies,Binders,Consumer,53.984
2017-06-11,West,Office Supplies,Labels,Consumer,14.62
2017-06-11,West,Technology,Accessories,Consumer,389.97
2017-06-12,Central,Furniture,Chairs,Home Office,379.372
2017-06-12,Central,Furniture,Furnishings,Home Office,6.984
2017-06-12,Central,Office Supplies,Appliances,Home Office,64.384
2017-06-12,Central,Office Supplies,Art,Home Office,11.264
2017-06-12,Central,Office Supplies,Binders,Home Office,1.524
2017-06-12,Central,Office Supplies,Paper,Consumer,23.12
2017-06-12,Central,Office Supplies,Paper,Home Office,329.04
2017-06-12,Central,Office Supplies,Storage,Home Office,67.536
2017-06-12,Central,Technology,Machines,Home Office,1007.979
2017-06-12,East,Furniture,Furnishings,Consumer,47.04
2017-06-12,East,Office Supplies,Appliances,Consumer,52.56
2017-06-12,East,Office Supplies,Binders,Consumer,30.84
2017-06-12,East,Office Supplies,Envelopes,Consumer,115.02
2017-06-12,East,Office Supplies,Paper,Consumer,92.94
2017-06-12,East,Office Supplies,Storage,Consumer,226.56
2017-06-12,East,Technology,Phones,Consumer,68.04
2017-06-12,South,Office Supplies,Appliances,Corporate,208.16
2017-06-12,South,Office Supplies,Binders,Corporate,16.74
2017-06-12,West,Office Supplies,Labels,Corporate,14.62
2017-06-12,West,Office Supplies,Paper,Corporate,198.84
2017-06-13,Central,Office Supplies,Labels,Consumer,18.9
2017-06-13,Central,Technology,Phones,Home Office,377.97
2017-06-13,East,Office Supplies,Binders,Consumer,33.568
2017-06-14,East,Furniture,Tables,Corporate,337.176
2017-06-14,South,Office Supplies,Binders,Consumer,39.936
2017-06-14,South,Technology,Accessories,Consumer,18.464
2017-06-14,West,Furniture,Bookcases,Home Office,599.165
2017-06-14,West,Furniture,Furnishings,Home Office,8.73
2017-06-14,West,Furniture,Tables,Corporate,2408.6580000000004
2017-06-14,West,Office Supplies,Art,Home Office,15.68
2017-06-14,West,Technology,Accessories,Home Office,29.29
2017-06-15,Central,Office Supplies,Paper,Consumer,173.488
2017-06-16,East,Office Supplies,Labels,Consumer,9.45
2017-06-16,South,Technology,Machines,Home Office,91.475
2017-06-16,West,Office Supplies,Paper,Consumer,46.35
2017-06-17,East,Furniture,Chairs,Consumer,319.41
2017-06-17,East,Furniture,Tables,Corporate,376.866
2017-06-17,East,Office Supplies,Art,Consumer,1.68
2017-06-17,East,Office Supplies,Art,Corporate,9.84
2017-06-17,East,Office Supplies,Binders,Consumer,48.48
2017-06-17,East,Office Supplies,Binders,Corporate,7.96
2017-06-17,East,Office Supplies,Paper,Consumer,46.96
2017-06-17,East,Office Supplies,Storage,Consumer,249.3
2017-06-17,East,Technology,Accessories,Consumer,30.0
2017-06-17,East,Technology,Phones,Corporate,566.97
2017-06-17,West,Furniture,Bookcases,Consumer,239.666
2017-06-17,West,Furniture,Chairs,Consumer,483.136
2017-06-17,West,Furniture,Furnishings,Consumer,266.352
2017-06-17,West,Office Supplies,Labels,Consumer,22.5
2017-06-17,West,Office Supplies,Paper,Consumer,331.8
2017-06-18,Central,Office Supplies,Paper,Consumer,76.864
2017-06-18,East,Office Supplies,Appliances,Corporate,453.6
2017-06-18,East,Office Supplies,Binders,Corporate,4.626
2017-06-18,East,Office Supplies,Paper,Corporate,6.848
2017-06-19,West,Office Supplies,Paper,Corporate,17.12
2017-06-20,Central,Furniture,Furnishings,Corporate,57.69
2017-06-20,Central,Office Supplies,Paper,Corporate,10.368
2017-06-20,Central,Technology,Accessories,Corporate,102.86800000000001
2017-06-20,East,Office Supplies,Appliances,Home Office,447.696
2017-06-20,East,Office Supplies,Binders,Home Office,29.718
2017-06-20,East,Office Supplies,Paper,Home Office,60.608
2017-06-20,East,Technology,Accessories,Consumer,45.0
2017-06-20,East,Technology,Phones,Consumer,21.8
2017-06-20,West,Furniture,Chairs,Consumer,161.568
2017-06-20,West,Office Supplies,Appliances,Consumer,21.78
2017-06-20,West,Office Supplies,Art,Corporate,5.16
2017-06-20,West,Office Supplies,Binders,Consumer,17.712
2017-06-20,West,Office Supplies,Paper,Consumer,46.76
2017-06-20,West,Office Supplies,Paper,Corporate,38.88
2017-06-20,West,Office Supplies,Storage,Consumer,161.94
2017-06-21,Central,Office Supplies,Binders,Corporate,0.836
2017-06-21,East,Furniture,Bookcases,Consumer,353.568
2017-06-21,East,Office Supplies,Binders,Consumer,222.704
2017-06-23,East,Office Supplies,Fasteners,Consumer,3.96
2017-06-23,East,Office Supplies,Labels,Consumer,166.4
2017-06-23,East,Office Supplies,Paper,Consumer,146.73
2017-06-23,East,Office Supplies,Storage,Consumer,324.9
2017-06-23,East,Office Supplies,Supplies,Consumer,835.17
2017-06-23,West,Office Supplies,Labels,Consumer,21.93
2017-06-23,West,Office Supplies,Paper,Consumer,19.98
2017-06-23,West,Office Supplies,Storage,Consumer,93.68
2017-06-23,West,Technology,Phones,Consumer,862.344
2017-06-24,Central,Office Supplies,Appliances,Corporate,8.712
2017-06-24,Central,Technology,Phones,Consumer,440.91
2017-06-24,West,Office Supplies,Appliances,Consumer,241.44
2017-06-24,West,Office Supplies,Paper,Consumer,104.85
2017-06-24,West,Technology,Machines,Consumer,4476.8
2017-06-24,West,Technology,Phones,Consumer,38.24
2017-06-25,Central,Furniture,Chairs,Consumer,85.246
2017-06-25,Central,Furniture,Furnishings,Consumer,32.712
2017-06-25,East,Furniture,Chairs,Corporate,422.058
2017-06-25,East,Office Supplies,Binders,Corporate,38.088
2017-06-25,East,Office Supplies,Storage,Corporate,254.352
2017-06-25,West,Office Supplies,Appliances,Consumer,60.81
2017-06-26,Central,Office Supplies,Art,Corporate,5.304
2017-06-26,Central,Office Supplies,Binders,Home Office,8.02
2017-06-26,Central,Office Supplies,Paper,Home Office,368.91
2017-06-26,Central,Office Supplies,Storage,Home Office,171.04
2017-06-26,Central,Technology,Accessories,Home Office,13.616
2017-06-26,East,Furniture,Furnishings,Corporate,37.74
2017-06-26,East,Office Supplies,Art,Corporate,14.7
2017-06-26,East,Office Supplies,Storage,Consumer,14.9
2017-06-26,East,Office Supplies,Storage,Corporate,704.25
2017-06-26,East,Technology,Accessories,Corporate,160.93
2017-06-26,South,Technology,Phones,Consumer,135.95
2017-06-26,West,Furniture,Furnishings,Consumer,22.14
2017-06-26,West,Office Supplies,Fasteners,Corporate,17.9
2017-06-26,West,Office Supplies,Paper,Corporate,12.48
2017-06-26,West,Office Supplies,Supplies,Corporate,231.72
2017-06-27,Central,Furniture,Chairs,Corporate,539.658
2017-06-27,Central,Office Supplies,Paper,Corporate,37.464
2017-06-27,West,Technology,Phones,Consumer,201.584
2017-06-28,Central,Technology,Phones,Consumer,359.976
2017-06-28,East,Furniture,Chairs,Consumer,121.96
2017-06-28,East,Office Supplies,Appliances,Consumer,283.98
2017-06-28,East,Office Supplies,Binders,Consumer,7.96
2017-06-28,East,Office Supplies,Paper,Consumer,61.96
2017-06-28,West,Office Supplies,Binders,Corporate,41.32
2017-06-29,South,Office Supplies,Storage,Consumer,191.88
2017-06-30,Central,Technology,Accessories,Home Office,50.12
2017-06-30,South,Furniture,Bookcases,Consumer,1266.86
2017-06-30,South,Office Supplies,Art,Consumer,35.97
2017-07-01,East,Office Supplies,Labels,Home Office,30.53
2017-07-01,East,Office Supplies,Paper,Home Office,75.06
2017-07-01,East,Technology,Accessories,Home Office,30.84
2017-07-01,South,Office Supplies,Binders,Consumer,72.54
2017-07-01,South,Office Supplies,Paper,Consumer,12.96
2017-07-01,West,Office Supplies,Binders,Home Office,2.496
2017-07-01,West,Technology,Copiers,Home Office,1499.95
2017-07-02,Central,Furniture,Chairs,Corporate,528.43
2017-07-02,Central,Office Supplies,Paper,Corporate,41.472
2017-07-02,South,Office Supplies,Art,Consumer,7.7
2017-07-02,West,Furniture,Chairs,Corporate,195.184
2017-07-03,East,Office Supplies,Appliances,Corporate,706.86
2017-07-03,East,Office Supplies,Paper,Corporate,123.92
2017-07-03,West,Office Supplies,Fasteners,Consumer,3.96
2017-07-03,West,Office Supplies,Paper,Consumer,12.96
2017-07-04,West,Furniture,Bookcases,Consumer,1279.165
2017-07-04,West,Furniture,Furnishings,Consumer,25.4
2017-07-04,West,Furniture,Furnishings,Home Office,25.4
2017-07-04,West,Office Supplies,Envelopes,Consumer,43.96
2017-07-04,West,Office Supplies,Storage,Consumer,27.92
2017-07-04,West,Technology,Phones,Home Office,249.456
2017-07-07,Central,Furniture,Chairs,Corporate,253.372
2017-07-07,Central,Furniture,Furnishings,Corporate,60.288
2017-07-07,Central,Office Supplies,Fasteners,Corporate,2.632
2017-07-07,Central,Office Supplies,Paper,Corporate,23.688
2017-07-07,East,Office Supplies,Binders,Home Office,15.135
2017-07-07,East,Office Supplies,Labels,Home Office,10.08
2017-07-07,East,Technology,Phones,Home Office,59.994
2017-07-07,South,Office Supplies,Supplies,Corporate,45.584
2017-07-07,West,Furniture,Chairs,Consumer,287.968
2017-07-07,West,Furniture,Furnishings,Consumer,215.65
2017-07-07,West,Office Supplies,Art,Consumer,45.98
2017-07-07,West,Office Supplies,Paper,Consumer,61.9
2017-07-07,West,Technology,Copiers,Consumer,2799.96
2017-07-08,Central,Office Supplies,Art,Corporate,47.616
2017-07-08,Central,Technology,Phones,Corporate,863.64
2017-07-08,East,Office Supplies,Paper,Corporate,12.96
2017-07-08,South,Office Supplies,Paper,Consumer,15.984
2017-07-08,South,Technology,Phones,Consumer,823.96
2017-07-08,West,Furniture,Chairs,Consumer,662.88
2017-07-08,West,Office Supplies,Binders,Consumer,48.0
2017-07-08,West,Office Supplies,Storage,Consumer,33.488
2017-07-08,West,Technology,Phones,Consumer,107.984
2017-07-09,East,Furniture,Chairs,Corporate,408.006
2017-07-09,East,Furniture,Furnishings,Corporate,165.28
2017-07-10,Central,Office Supplies,Art,Consumer,154.24
2017-07-10,Central,Office Supplies,Storage,Consumer,338.04
2017-07-10,East,Technology,Machines,Corporate,341.991
2017-07-10,West,Office Supplies,Binders,Home Office,44.856
2017-07-10,West,Office Supplies,Storage,Consumer,16.768
2017-07-12,West,Technology,Phones,Corporate,95.76
2017-07-14,Central,Office Supplies,Paper,Consumer,219.84
2017-07-14,Central,Technology,Phones,Consumer,419.944
2017-07-14,East,Furniture,Bookcases,Corporate,579.136
2017-07-14,East,Office Supplies,Art,Corporate,41.86
2017-07-14,East,Office Supplies,Binders,Corporate,31.848
2017-07-14,East,Office Supplies,Fasteners,Consumer,29.61
2017-07-14,East,Office Supplies,Fasteners,Corporate,14.07
2017-07-14,East,Office Supplies,Storage,Corporate,11.21
2017-07-14,East,Office Supplies,Supplies,Consumer,11.632
2017-07-14,South,Furniture,Furnishings,Consumer,51.75
2017-07-14,South,Office Supplies,Binders,Consumer,36.4
2017-07-14,South,Technology,Accessories,Consumer,29.0
2017-07-14,West,Furniture,Furnishings,Consumer,30.8
2017-07-14,West,Office Supplies,Appliances,Consumer,151.62
2017-07-14,West,Technology,Phones,Consumer,110.376
2017-07-14,West,Technology,Phones,Corporate,380.864
2017-07-15,West,Furniture,Chairs,Corporate,230.28
2017-07-15,West,Office Supplies,Paper,Corporate,105.52
2017-07-15,West,Office Supplies,Supplies,Home Office,44.4
2017-07-16,Central,Furniture,Furnishings,Corporate,9.552
2017-07-16,Central,Office Supplies,Paper,Corporate,20.016
2017-07-16,Central,Office Supplies,Storage,Corporate,37.224
2017-07-16,East,Office Supplies,Supplies,Consumer,5.84
2017-07-16,East,Technology,Phones,Consumer,638.358
2017-07-16,South,Office Supplies,Art,Corporate,22.32
2017-07-16,South,Office Supplies,Binders,Corporate,30.560000000000002
2017-07-16,South,Office Supplies,Envelopes,Corporate,10.2
2017-07-16,South,Office Supplies,Paper,Corporate,60.12
2017-07-16,South,Technology,Accessories,Corporate,75.98
2017-07-17,Central,Office Supplies,Paper,Consumer,81.41
2017-07-17,Central,Office Supplies,Storage,Consumer,508.11
2017-07-17,East,Office Supplies,Appliances,Consumer,45.96
2017-07-17,East,Office Supplies,Appliances,Corporate,162.64
2017-07-17,East,Office Supplies,Paper,Corporate,55.48
2017-07-17,East,Technology,Phones,Corporate,597.0
2017-07-17,West,Furniture,Furnishings,Consumer,37.17
2017-07-17,West,Office Supplies,Binders,Consumer,12.816
2017-07-17,West,Office Supplies,Labels,Consumer,87.71
2017-07-17,West,Office Supplies,Storage,Consumer,69.52
2017-07-17,West,Office Supplies,Storage,Corporate,77.88
2017-07-17,West,Technology,Accessories,Consumer,428.4
2017-07-17,West,Technology,Phones,Consumer,20.784
2017-07-18,Central,Technology,Accessories,Consumer,15.576
2017-07-18,East,Office Supplies,Art,Home Office,11.264
2017-07-18,East,Office Supplies,Paper,Home Office,18.496
